Air_temperature,Process_temperature,HDF
302.5,311.0,0
302.4,311.1,0
302.4,311.0,0
302.5,311.0,0
302.5,311.0,0
302.4,311.0,0
302.4,311.1,0
302.5,311.1,0
302.5,311.1,0
302.4,311.0,0
302.4,311.0,0
302.3,310.9,0
302.3,310.9,0
302.3,310.8,0
302.3,310.8,0
302.3,310.9,0
302.3,310.9,0
302.2,310.8,0
302.1,310.8,0
302.1,310.7,1
302.0,310.6,0
302.1,310.7,0
301.9,310.6,0
302.0,310.7,0
301.9,310.7,0
301.9,310.6,0
302.0,310.6,0
301.9,310.7,0
301.9,310.6,0
301.9,310.6,0
302.0,310.6,0
302.0,310.7,0
302.0,310.7,0
302.1,310.7,1
302.1,310.8,0
302.2,310.8,0
302.2,310.8,0
302.2,310.8,0
302.2,310.8,0
302.2,310.8,0
302.2,310.9,0
302.2,310.9,0
302.2,310.9,0
302.2,310.8,0
302.2,310.9,0
302.2,311.0,0
302.3,311.0,0
302.3,311.0,0
302.4,311.1,0
302.4,311.0,0
302.4,311.0,0
302.4,310.9,0
302.4,310.9,0
302.6,311.1,0
302.6,311.0,0
302.6,311.0,1
302.6,311.0,0
302.5,310.9,1
302.6,311.0,0
302.5,310.9,1
302.6,311.0,0
302.6,311.0,1
302.6,311.0,1
302.5,311.0,0
302.6,311.0,0
302.6,311.0,0
302.7,311.1,1
302.7,311.2,0
302.7,311.1,0
302.7,311.1,0
302.6,311.0,0
302.6,311.0,0
302.6,311.0,0
302.6,311.0,0
302.7,311.1,0
302.6,311.0,0
302.7,311.0,0
302.6,311.0,0
302.6,310.9,1
302.6,310.8,0
302.5,310.8,0
302.6,310.8,0
302.4,310.6,0
302.4,310.5,0
302.2,310.4,0
302.2,310.4,0
302.0,310.1,0
302.0,310.1,1
302.1,310.1,0
302.0,310.0,0
301.9,309.9,1
301.8,309.9,1
301.8,310.0,0
301.7,309.9,1
301.7,309.9,0
301.7,309.9,0
301.7,310.0,0
301.8,310.0,0
301.8,310.0,0
301.8,310.0,0
301.8,310.1,0
301.8,310.0,0
301.7,310.1,0
301.8,310.2,0
301.8,310.2,0
301.8,310.2,0
301.8,310.2,0
301.7,310.1,0
301.7,310.1,0
301.7,310.2,0
301.7,310.1,0
301.7,310.2,0
301.6,310.1,0
301.6,310.1,0
301.6,310.0,0
301.4,309.9,1
301.4,309.9,0
301.3,309.9,0
301.4,310.0,0
301.5,310.1,0
301.5,310.1,0
301.4,310.1,0
301.4,310.1,0
301.4,310.0,0
301.5,310.1,0
301.5,310.0,0
301.5,310.1,0
301.6,310.2,0
301.7,310.3,0
301.7,310.2,0
301.7,310.1,0
301.8,310.3,1
301.7,310.2,0
301.6,310.2,0
301.6,310.1,1
301.7,310.1,0
301.6,310.1,1
301.6,310.0,0
301.5,309.8,0
301.6,309.9,0
301.7,309.9,0
301.6,309.8,0
301.6,309.8,0
301.7,309.9,0
301.6,309.9,0
301.6,309.9,0
301.6,309.9,0
301.7,309.9,0
301.7,309.9,0
301.7,309.8,0
301.7,309.8,1
301.7,309.8,0
301.8,309.9,0
301.8,309.8,0
301.8,309.7,0
301.9,309.8,0
301.9,309.8,0
301.9,309.7,0
301.9,309.7,0
301.8,309.6,0
301.9,309.7,0
302.0,309.7,0
302.0,309.8,0
302.0,309.8,1
302.0,309.8,0
302.0,309.9,0
302.0,309.9,0
302.1,310.0,0
302.1,310.1,0
302.1,310.1,1
302.1,310.1,0
302.1,310.1,0
302.1,310.1,0
302.0,310.0,0
302.0,309.9,0
302.0,309.9,0
302.0,310.0,0
302.0,309.9,0
302.0,309.9,1
302.0,309.8,0
301.9,309.6,0
301.9,309.7,0
302.0,309.7,0
302.0,309.7,0
301.9,309.6,0
301.8,309.6,0
301.9,309.6,0
301.8,309.5,0
301.9,309.6,0
301.9,309.6,0
301.8,309.5,0
301.7,309.5,1
301.8,309.6,0
301.8,309.7,0
301.9,309.7,0
302.0,309.8,0
302.0,309.8,0
302.1,310.0,1
302.2,310.1,0
302.2,310.1,1
302.2,310.1,0
302.2,310.1,0
302.2,310.0,0
302.3,310.1,0
302.3,310.1,0
302.4,310.2,0
302.3,310.1,0
302.3,310.1,0
302.3,310.1,1
302.2,310.0,0
302.3,310.2,0
302.3,310.1,0
302.4,310.2,0
302.4,310.2,1
302.5,310.3,1
302.3,310.2,0
302.4,310.1,0
302.4,310.1,1
302.5,310.2,0
302.5,310.3,0
302.6,310.5,0
302.7,310.5,0
302.7,310.5,0
302.6,310.4,0
302.6,310.4,0
302.6,310.4,1
302.6,310.3,0
302.6,310.2,0
302.6,310.2,0
302.6,310.2,1
302.6,310.2,0
302.6,310.2,0
302.6,310.2,0
302.5,310.2,0
302.6,310.3,0
302.4,310.1,1
302.4,310.1,0
302.3,310.1,0
302.3,310.1,0
302.3,310.2,0
302.4,310.2,0
302.4,310.2,0
302.4,310.1,0
302.3,310.1,1
302.4,310.1,0
302.4,310.2,0
302.4,310.1,0
302.4,310.2,0
302.5,310.3,0
302.5,310.2,1
302.5,310.2,0
302.5,310.3,0
302.4,310.2,0
302.5,310.2,0
302.5,310.3,0
302.5,310.3,0
302.4,310.3,1
302.4,310.3,1
302.5,310.3,0
302.5,310.3,0
302.5,310.3,0
302.4,310.2,0
302.4,310.1,0
302.4,310.1,0
302.3,310.1,0
302.5,310.3,0
302.6,310.4,0
302.6,310.4,0
302.6,310.5,0
302.7,310.5,0
302.7,310.5,1
302.8,310.6,0
302.8,310.6,0
302.8,310.6,0
302.8,310.6,0
302.8,310.6,0
302.7,310.5,0
302.7,310.5,0
302.7,310.6,0
302.8,310.6,0
302.7,310.6,0
302.7,310.5,0
302.7,310.5,0
302.7,310.5,1
302.6,310.4,0
302.6,310.3,0
302.5,310.2,0
302.6,310.2,0
302.7,310.4,1
302.6,310.4,0
302.7,310.5,0
302.7,310.4,0
302.6,310.4,0
302.7,310.4,0
302.6,310.5,0
302.5,310.5,0
302.5,310.4,0
302.5,310.4,0
302.5,310.4,0
302.6,310.4,0
302.6,310.5,0
302.7,310.5,0
302.6,310.4,0
302.6,310.4,1
302.5,310.4,0
302.5,310.3,0
302.6,310.4,0
302.6,310.3,0
302.6,310.4,0
302.5,310.2,1
302.4,310.2,0
302.5,310.2,0
302.4,310.1,0
302.4,310.1,0
302.4,310.1,0
302.4,310.1,0
302.4,310.0,0
302.4,310.1,0
302.4,310.2,1
302.5,310.2,0
302.5,310.3,0
302.4,310.3,0
302.4,310.3,0
302.5,310.4,0
302.5,310.3,0
302.4,310.3,0
302.4,310.3,0
302.4,310.4,0
302.4,310.4,0
302.4,310.4,0
302.5,310.5,0
302.5,310.4,0
302.5,310.5,0
302.4,310.4,0
302.4,310.4,0
302.4,310.5,1
302.5,310.5,0
302.4,310.4,0
302.5,310.4,0
302.5,310.5,0
302.5,310.4,0
302.4,310.3,1
302.4,310.2,0
302.4,310.2,0
302.4,310.2,1
302.3,310.2,0
302.4,310.3,0
302.5,310.3,0
302.5,310.4,0
302.5,310.4,0
302.5,310.4,0
302.6,310.5,0
302.5,310.4,1
302.5,310.5,0
302.5,310.4,0
302.5,310.4,0
302.6,310.5,0
302.6,310.6,0
302.5,310.5,0
302.6,310.5,0
302.7,310.5,0
302.6,310.5,0
302.6,310.5,0
302.7,310.6,0
302.7,310.6,1
302.7,310.6,0
302.7,310.7,1
302.7,310.7,0
302.7,310.7,0
302.9,310.8,0
302.7,310.7,0
302.7,310.7,0
302.8,310.8,0
302.7,310.8,1
302.8,310.8,0
302.8,310.8,0
302.7,310.8,0
302.8,310.9,0
302.8,310.9,1
302.8,310.9,0
302.9,311.0,0
302.8,311.0,0
302.9,311.0,0
302.9,311.0,0
302.9,311.1,0
303.0,311.2,0
303.0,311.2,0
303.0,311.2,1
303.0,311.2,0
303.0,311.2,0
302.9,311.2,0
302.9,311.2,0
302.8,311.1,0
302.8,311.1,0
302.7,310.9,0
302.8,311.0,0
302.8,311.0,0
302.8,311.1,0
302.8,311.1,0
302.9,311.2,0
302.9,311.1,0
303.0,311.2,0
303.0,311.2,0
303.0,311.2,0
303.0,311.2,1
303.0,311.1,0
303.1,311.2,0
303.1,311.1,0
303.0,311.0,1
303.0,311.1,1
303.0,311.0,0
302.9,311.0,0
302.9,311.0,0
302.9,311.0,0
302.9,311.1,0
303.0,311.1,0
303.0,311.2,0
303.0,311.2,0
303.1,311.2,0
303.0,311.3,1
303.0,311.3,0
303.1,311.3,0
303.0,311.2,0
303.0,311.3,0
303.1,311.4,0
303.1,311.4,0
303.0,311.3,1
303.1,311.3,0
303.1,311.3,1
303.0,311.2,1
303.0,311.1,0
303.0,311.1,0
303.0,311.1,0
303.0,311.2,0
303.0,311.2,0
303.0,311.2,0
303.0,311.1,0
303.0,311.2,0
302.9,311.2,0
303.0,311.2,0
302.9,311.2,1
303.0,311.2,0
303.0,311.2,0
303.0,311.2,0
303.0,311.3,0
303.1,311.3,0
303.1,311.3,0
303.1,311.3,0
303.1,311.2,0
303.1,311.3,0
303.2,311.4,1
303.2,311.4,1
303.2,311.4,0
303.3,311.4,0
303.3,311.4,0
303.3,311.4,0
303.3,311.4,0
303.3,311.4,0
303.3,311.4,0
303.2,311.4,1
303.1,311.2,0
303.1,311.1,0
303.1,311.0,0
303.1,311.1,0
303.1,311.2,0
303.1,311.2,0
303.1,311.2,0
303.1,311.2,0
303.2,311.2,0
303.3,311.3,1
303.3,311.2,0
303.3,311.3,0
303.3,311.3,0
303.4,311.4,1
303.3,311.5,0
303.3,311.4,0
303.3,311.4,0
303.3,311.5,1
303.2,311.4,0
303.3,311.4,0
303.3,311.5,0
303.4,311.5,0
303.4,311.5,0
303.5,311.5,0
303.4,311.5,0
303.5,311.6,0
303.6,311.7,0
303.6,311.8,0
303.6,311.7,0
303.6,311.8,0
303.6,311.8,0
303.6,311.8,0
303.6,311.8,0
303.6,311.8,0
303.5,311.6,0
303.5,311.6,0
303.5,311.6,0
303.4,311.5,0
303.4,311.5,0
303.5,311.5,0
303.4,311.4,0
303.4,311.5,0
303.4,311.5,0
303.3,311.6,0
303.4,311.6,0
303.5,311.6,0
303.4,311.6,0
303.5,311.6,0
303.5,311.7,0
303.5,311.7,0
303.6,311.8,1
303.6,311.8,0
303.7,311.9,0
303.6,311.8,0
303.5,311.7,0
303.5,311.8,0
303.4,311.7,0
303.4,311.6,0
303.4,311.7,0
303.4,311.7,0
303.4,311.8,0
303.5,311.8,0
303.4,311.8,0
303.4,311.7,0
303.4,311.6,0
303.4,311.6,0
303.3,311.6,1
303.4,311.7,0
303.4,311.7,1
303.5,311.8,0
303.4,311.8,0
303.4,311.8,1
303.4,311.9,0
303.4,311.8,0
303.4,311.8,0
303.4,311.8,1
303.4,311.7,0
303.4,311.8,1
303.3,311.7,0
303.3,311.6,1
303.3,311.7,0
303.3,311.6,0
303.2,311.5,0
303.2,311.5,0
303.2,311.5,0
303.2,311.5,1
303.2,311.4,0
303.2,311.4,1
303.3,311.5,0
303.2,311.3,0
303.3,311.3,0
303.3,311.3,0
303.3,311.3,0
303.2,311.2,0
303.2,311.2,0
303.3,311.2,0
303.2,311.2,1
303.2,311.2,0
303.2,311.2,0
303.3,311.4,0
303.3,311.3,0
303.2,311.4,0
303.3,311.5,0
303.4,311.7,1
303.4,311.7,0
303.4,311.6,0
303.5,311.6,0
303.5,311.6,1
303.6,311.7,0
303.7,311.9,1
303.7,312.0,0
303.7,312.1,0
303.7,312.0,0
303.7,312.0,0
303.6,312.0,0
303.6,311.9,0
303.6,312.0,1
303.6,311.9,0
303.5,311.9,1
303.6,311.9,0
303.6,312.0,0
303.6,312.0,0
303.6,312.0,0
303.5,312.0,0
303.5,312.1,0
303.5,312.2,0
303.6,312.2,1
303.7,312.3,0
303.7,312.4,0
303.7,312.3,0
303.8,312.5,0
303.7,312.5,0
303.9,312.6,0
303.9,312.7,0
303.8,312.6,0
303.7,312.6,0
303.7,312.6,0
303.8,312.8,0
303.8,312.8,0
303.7,312.7,0
303.7,312.7,0
303.6,312.6,0
303.6,312.6,0
303.6,312.5,0
303.5,312.4,0
303.5,312.5,0
303.5,312.5,0
303.5,312.5,0
303.5,312.5,0
303.5,312.4,0
303.5,312.4,0
303.6,312.5,0
303.7,312.6,0
303.6,312.6,0
303.6,312.5,0
303.5,312.4,0
303.5,312.3,0
303.4,312.2,0
303.4,312.1,0
303.4,312.0,0
303.4,311.9,0
303.3,311.8,0
303.4,311.8,0
303.4,311.9,0
303.4,312.0,0
303.5,312.1,0
303.6,312.1,0
303.6,312.2,0
303.6,312.1,0
303.5,311.9,0
303.5,311.9,0
303.5,311.9,0
303.4,311.8,0
303.3,311.8,0
303.4,311.8,0
303.4,311.8,0
303.5,311.9,0
303.4,311.9,0
303.5,312.0,0
303.5,312.0,1
303.5,312.0,0
303.4,311.9,1
303.4,311.9,0
303.4,311.9,0
303.3,311.8,1
303.3,311.8,0
303.3,311.8,0
303.4,311.9,0
303.4,311.9,1
303.3,311.8,0
303.3,311.8,0
303.3,311.8,0
303.4,311.8,1
303.3,311.8,0
303.3,311.8,0
303.4,311.9,0
303.5,312.0,0
303.5,312.0,0
303.5,312.0,0
303.7,312.1,1
303.7,312.2,0
303.7,312.2,0
303.7,312.2,0
303.7,312.3,0
303.6,312.3,0
303.7,312.3,0
303.7,312.3,0
303.7,312.4,0
303.6,312.4,0
303.5,312.3,0
303.5,312.1,0
303.6,312.3,0
303.6,312.3,0
303.5,312.3,0
303.6,312.4,0
303.6,312.5,0
303.6,312.4,0
303.7,312.4,0
303.7,312.4,0
303.7,312.4,0
303.7,312.4,0
303.7,312.4,0
303.8,312.5,0
303.7,312.4,0
303.7,312.4,0
303.7,312.4,0
303.7,312.4,0
303.7,312.5,0
303.8,312.6,0
303.8,312.6,0
303.7,312.5,0
303.8,312.6,0
303.8,312.5,0
303.8,312.5,0
303.8,312.5,0
303.7,312.5,0
303.7,312.4,0
303.7,312.5,0
303.7,312.4,0
303.7,312.3,0
303.7,312.3,0
303.8,312.5,0
303.8,312.5,0
303.8,312.4,0
303.7,312.4,0
303.8,312.5,0
303.6,312.4,0
303.6,312.3,0
303.6,312.4,0
303.6,312.3,0
303.6,312.3,0
303.6,312.4,0
303.6,312.4,0
303.6,312.4,0
303.6,312.4,0
303.6,312.5,0
303.6,312.5,0
303.5,312.4,0
303.5,312.4,0
303.5,312.3,0
303.5,312.2,0
303.5,312.3,0
303.5,312.3,0
303.5,312.3,0
303.4,312.3,0
303.4,312.2,0
303.3,312.2,0
303.3,312.2,0
303.4,312.2,0
303.4,312.3,0
303.4,312.2,0
303.4,312.2,0
303.4,312.3,0
303.4,312.3,0
303.4,312.3,0
303.5,312.3,0
303.5,312.3,0
303.5,312.4,0
303.4,312.3,0
303.3,312.1,0
303.3,312.1,0
303.4,312.2,0
303.4,312.2,0
303.4,312.3,0
303.5,312.4,0
303.4,312.3,0
303.5,312.4,0
303.6,312.5,0
303.6,312.6,0
303.6,312.7,0
303.5,312.6,0
303.6,312.6,0
303.6,312.7,0
303.6,312.7,0
303.7,312.7,0
303.7,312.7,0
303.8,312.7,0
303.8,312.7,0
303.8,312.7,0
303.8,312.7,0
303.8,312.7,0
303.7,312.5,0
303.7,312.6,0
303.8,312.5,0
303.8,312.5,0
303.8,312.6,0
303.8,312.5,0
303.8,312.6,0
303.9,312.7,0
303.9,312.7,0
304.0,312.7,0
303.9,312.7,0
303.9,312.7,0
303.8,312.7,0
303.8,312.6,0
303.9,312.6,0
303.9,312.7,0
303.9,312.7,0
303.8,312.6,0
303.8,312.7,0
303.8,312.6,0
303.8,312.7,0
303.8,312.7,0
303.7,312.7,0
303.7,312.7,0
303.7,312.7,0
303.6,312.7,0
303.7,312.7,0
303.7,312.8,0
303.7,312.8,0
303.7,313.0,0
303.8,313.1,0
303.8,313.1,0
303.8,313.0,0
303.7,312.9,0
303.7,313.0,0
303.8,313.1,0
303.9,313.2,0
303.9,313.2,0
303.9,313.0,0
303.8,312.9,0
303.8,312.9,0
303.5,312.6,0
303.6,312.6,0
303.6,312.8,0
303.6,312.8,0
303.6,312.8,0
303.7,312.9,0
303.7,312.8,0
303.6,312.7,0
303.7,312.8,0
303.7,312.8,0
303.7,312.8,0
303.7,312.9,0
303.7,312.8,0
303.8,312.9,0
303.7,312.8,0
303.7,312.8,0
303.7,312.8,0
303.7,312.8,0
303.8,312.9,0
303.8,312.9,0
303.8,313.0,0
303.9,313.0,0
303.9,313.0,0
303.9,313.0,0
303.9,313.0,0
304.0,313.1,0
304.1,313.1,0
304.0,313.0,0
304.0,313.1,0
304.0,313.0,0
303.9,313.1,0
303.9,313.1,0
303.9,313.2,0
304.0,313.3,0
303.9,313.2,0
303.9,313.2,0
303.9,313.1,0
303.8,313.0,0
304.0,313.1,0
304.0,313.1,0
303.9,313.1,0
304.0,313.2,0
304.0,313.2,0
304.1,313.2,0
304.1,313.3,0
304.1,313.3,0
304.1,313.2,0
304.0,313.2,0
304.1,313.2,0
304.1,313.2,0
304.1,313.2,0
304.1,313.2,0
304.1,313.2,0
304.1,313.3,0
304.0,313.2,0
304.0,313.1,0
304.0,313.0,0
303.9,313.0,0
303.9,313.0,0
303.8,312.9,0
303.8,312.9,0
303.8,312.9,0
303.9,312.9,0
303.8,312.9,0
303.9,312.9,0
303.9,312.8,0
304.0,312.8,0
304.0,312.9,0
304.0,312.9,0
304.0,312.9,0
304.0,313.0,0
304.1,313.0,0
304.1,313.1,0
304.2,313.2,0
304.3,313.3,0
304.2,313.2,0
304.2,313.1,0
304.2,313.0,0
304.1,313.0,0
304.0,313.0,0
304.1,313.1,0
304.1,313.2,0
304.2,313.2,0
304.3,313.3,0
304.3,313.4,0
304.2,313.4,0
304.2,313.3,0
304.1,313.3,0
304.1,313.2,0
304.1,313.1,0
304.1,313.1,0
304.0,313.0,0
304.0,313.0,0
304.0,313.0,0
304.0,313.1,0
303.9,313.1,0
303.9,313.2,0
303.9,313.2,0
303.9,313.2,0
304.0,313.3,0
304.1,313.5,0
304.1,313.5,0
304.2,313.5,0
304.2,313.4,0
304.2,313.4,0
304.2,313.5,0
304.2,313.5,0
304.1,313.4,0
304.1,313.5,0
304.1,313.4,0
304.1,313.5,0
304.1,313.4,0
304.0,313.3,0
303.9,313.2,0
303.9,313.3,0
304.0,313.4,0
304.0,313.5,0
304.1,313.6,0
304.1,313.6,0
304.1,313.6,0
304.2,313.8,0
304.2,313.7,0
304.2,313.8,0
304.1,313.6,0
304.2,313.6,0
304.2,313.6,0
304.2,313.6,0
304.2,313.6,0
304.2,313.5,0
304.2,313.5,0
304.2,313.5,0
304.3,313.5,0
304.3,313.5,0
304.3,313.5,0
304.2,313.4,0
304.1,313.3,0
304.2,313.3,0
304.1,313.3,0
304.1,313.3,0
304.1,313.2,0
304.1,313.3,0
304.1,313.3,0
304.2,313.4,0
304.3,313.5,0
304.3,313.6,0
304.4,313.6,0
304.3,313.6,0
304.4,313.7,0
304.4,313.6,0
304.3,313.5,0
304.4,313.7,0
304.5,313.7,0
304.4,313.6,0
304.4,313.6,0
304.4,313.6,0
304.3,313.5,0
304.3,313.5,0
304.3,313.6,0
304.3,313.5,0
304.2,313.4,0
304.2,313.4,0
304.2,313.3,0
304.2,313.4,0
304.1,313.3,0
304.1,313.3,0
304.2,313.4,0
304.1,313.2,0
304.1,313.2,0
304.2,313.3,0
304.2,313.4,0
304.3,313.4,0
304.2,313.4,0
304.2,313.5,0
304.2,313.4,0
304.1,313.4,0
304.1,313.3,0
304.1,313.3,0
304.2,313.4,0
304.2,313.4,0
304.2,313.5,0
304.2,313.5,0
304.2,313.4,0
304.0,313.3,0
304.0,313.1,0
304.0,313.2,0
304.0,313.1,0
304.0,313.2,0
304.0,313.1,0
303.9,313.1,0
303.9,313.0,0
304.0,313.0,0
304.0,313.0,0
304.0,313.0,0
304.0,313.1,0
304.0,313.2,0
304.1,313.2,0
304.1,313.2,0
304.0,313.2,0
303.9,313.1,0
304.0,313.1,0
303.9,313.1,0
303.9,313.0,0
303.9,313.0,0
303.8,312.9,0
303.8,312.8,0
303.8,312.8,0
303.8,312.8,0
303.7,312.7,0
303.7,312.7,0
303.7,312.6,0
303.7,312.7,0
303.7,312.7,0
303.7,312.6,0
303.8,312.7,0
303.8,312.7,0
303.8,312.7,0
303.7,312.6,0
303.7,312.5,0
303.7,312.5,0
303.7,312.6,0
303.7,312.7,0
303.7,312.7,0
303.7,312.7,0
303.8,312.8,0
303.8,312.9,0
303.8,313.0,0
303.8,313.0,0
303.9,313.0,0
303.9,313.1,0
303.9,313.2,0
303.9,313.2,0
304.0,313.2,0
303.9,313.0,0
303.9,313.1,0
303.9,313.1,0
303.9,313.1,0
303.8,313.1,0
303.8,313.1,0
303.6,312.9,0
303.6,312.9,0
303.7,312.9,0
303.7,312.9,0
303.8,313.1,0
303.8,313.0,0
303.7,313.0,0
303.7,313.0,0
303.7,313.0,0
303.7,313.1,0
303.7,313.1,0
303.7,313.1,0
303.6,313.0,0
303.6,313.0,0
303.5,313.0,0
303.6,313.1,0
303.5,313.0,0
303.4,312.9,0
303.5,312.9,0
303.4,312.9,0
303.5,313.0,0
303.5,313.0,0
303.5,313.1,0
303.5,313.0,0
303.5,313.0,0
303.5,313.0,0
303.5,312.9,0
303.5,312.9,0
303.5,313.0,0
303.4,312.8,0
303.4,312.8,0
303.5,312.8,0
303.4,312.8,0
303.5,312.9,0
303.4,312.8,0
303.5,312.9,0
303.4,312.9,0
303.5,312.9,0
303.5,312.9,0
303.6,313.0,0
303.6,313.0,0
303.6,313.1,0
303.6,313.0,0
303.7,313.1,0
303.5,313.0,0
303.5,312.9,0
303.5,312.9,0
303.6,313.0,0
303.6,312.9,0
303.7,313.0,0
303.8,313.2,0
303.8,313.2,0
303.8,313.2,0
303.8,313.1,0
303.8,313.1,0
303.8,313.2,0
303.8,313.2,0
303.9,313.3,0
303.9,313.3,0
303.8,313.3,0
303.9,313.3,0
303.9,313.4,0
303.9,313.4,0
303.8,313.2,0
303.8,313.2,0
303.7,313.1,0
303.7,313.1,0
303.7,313.1,0
303.8,313.2,0
303.8,313.1,0
303.9,313.1,0
303.9,313.2,0
303.9,313.1,0
303.9,313.2,0
304.0,313.2,0
304.0,313.3,0
304.0,313.2,0
303.9,313.2,0
303.8,313.0,0
303.7,312.9,0
303.6,312.9,0
303.7,312.9,0
303.6,312.8,0
303.6,312.8,0
303.6,312.8,0
303.6,312.7,0
303.5,312.6,0
303.5,312.7,0
303.4,312.7,0
303.4,312.7,0
303.4,312.7,0
303.4,312.7,0
303.4,312.8,0
303.5,312.7,0
303.5,312.7,0
303.5,312.7,0
303.7,312.9,0
303.7,313.0,0
303.6,312.9,0
303.7,312.8,0
303.6,312.7,0
303.5,312.6,0
303.4,312.6,0
303.3,312.4,0
303.2,312.4,0
303.3,312.6,0
303.3,312.5,0
303.4,312.7,0
303.5,312.7,0
303.5,312.8,0
303.5,312.8,0
303.5,312.8,0
303.4,312.8,0
303.5,312.8,0
303.4,312.7,0
303.3,312.7,0
303.3,312.6,0
303.3,312.7,0
303.4,312.8,0
303.5,312.9,0
303.4,312.8,0
303.4,312.7,0
303.4,312.6,0
303.3,312.5,0
303.3,312.6,0
303.3,312.5,0
303.3,312.6,0
303.3,312.6,0
303.3,312.6,0
303.3,312.7,0
303.2,312.6,0
303.2,312.5,0
303.2,312.6,0
303.1,312.6,0
303.1,312.6,0
303.1,312.5,0
303.1,312.5,0
303.0,312.5,0
303.0,312.4,0
302.9,312.3,0
302.9,312.3,0
302.9,312.3,0
302.9,312.3,0
302.9,312.3,0
302.8,312.3,0
302.9,312.4,0
302.9,312.4,0
302.9,312.4,0
302.8,312.3,0
302.8,312.4,0
302.9,312.4,0
302.8,312.3,0
302.9,312.4,0
302.9,312.3,0
302.9,312.2,0
302.8,312.2,0
302.8,312.3,0
302.8,312.3,0
302.8,312.3,0
302.7,312.2,0
302.8,312.2,0
302.8,312.3,0
302.8,312.3,0
302.8,312.4,0
302.8,312.4,0
302.8,312.3,0
302.9,312.4,0
302.8,312.4,0
302.7,312.4,0
302.6,312.3,0
302.7,312.3,0
302.7,312.3,0
302.8,312.5,0
302.7,312.4,0
302.7,312.4,0
302.7,312.4,0
302.6,312.4,0
302.7,312.4,0
302.7,312.5,0
302.8,312.6,0
302.9,312.6,0
302.7,312.5,0
302.6,312.3,0
302.6,312.4,0
302.6,312.3,0
302.6,312.4,0
302.6,312.4,0
302.6,312.3,0
302.6,312.3,0
302.6,312.3,0
302.7,312.4,0
302.6,312.3,0
302.6,312.2,0
302.5,312.2,0
302.6,312.3,0
302.7,312.4,0
302.7,312.4,0
302.8,312.4,0
302.8,312.5,0
302.8,312.5,0
302.8,312.4,0
302.9,312.5,0
302.9,312.5,0
303.0,312.5,0
302.9,312.5,0
302.9,312.6,0
302.9,312.5,0
303.0,312.5,0
303.0,312.5,0
303.0,312.6,0
303.1,312.7,0
303.0,312.7,0
303.0,312.7,0
303.0,312.8,0
303.1,312.9,0
303.1,312.8,0
303.0,312.7,0
303.1,312.8,0
303.1,312.8,0
303.0,312.7,0
303.0,312.7,0
303.0,312.6,0
303.0,312.5,0
303.1,312.6,0
303.1,312.6,0
303.0,312.5,0
303.1,312.6,0
303.1,312.5,0
303.0,312.4,0
302.9,312.3,0
302.9,312.3,0
302.9,312.4,0
302.9,312.4,0
302.9,312.4,0
302.9,312.3,0
302.9,312.4,0
302.8,312.3,0
302.7,312.2,0
302.7,312.2,0
302.7,312.3,0
302.8,312.3,0
302.7,312.2,0
302.7,312.1,0
302.7,312.2,0
302.6,312.1,0
302.7,312.1,0
302.7,312.2,0
302.7,312.1,0
302.7,312.1,0
302.6,312.0,0
302.6,312.1,0
302.6,312.1,0
302.5,312.0,0
302.6,312.1,0
302.6,312.2,0
302.6,312.1,0
302.7,312.2,0
302.6,312.1,0
302.6,312.1,0
302.7,312.2,0
302.9,312.4,0
302.8,312.4,0
302.8,312.4,0
302.9,312.5,0
302.9,312.5,0
302.9,312.5,0
302.9,312.5,0
302.9,312.3,0
302.7,312.1,0
302.7,312.1,0
302.6,312.1,0
302.6,312.0,0
302.8,312.2,0
302.8,312.2,0
302.9,312.2,0
302.8,312.1,0
302.9,312.2,0
302.8,312.2,0
302.8,312.1,0
302.8,312.1,0
302.8,312.2,0
302.8,312.2,0
302.7,312.0,0
302.7,312.0,0
302.6,312.0,0
302.6,311.9,0
302.5,311.8,0
302.5,311.9,0
302.6,312.0,0
302.6,311.9,0
302.6,311.9,0
302.5,311.9,0
302.6,311.9,0
302.6,312.0,0
302.5,311.9,0
302.5,311.9,0
302.4,311.8,0
302.4,311.8,0
302.3,311.8,0
302.3,311.7,0
302.4,311.8,0
302.4,311.7,0
302.3,311.7,0
302.3,311.7,0
302.3,311.8,0
302.4,311.8,0
302.3,311.8,0
302.3,311.7,0
302.4,311.8,0
302.4,311.8,0
302.3,311.7,0
302.4,311.8,0
302.2,311.7,0
302.2,311.6,0
302.3,311.7,0
302.3,311.7,0
302.3,311.8,0
302.3,311.9,0
302.3,311.9,0
302.4,311.9,0
302.5,312.0,0
302.5,311.9,0
302.5,312.0,0
302.5,312.0,0
302.5,312.0,0
302.5,312.0,0
302.5,311.9,0
302.5,312.0,0
302.4,311.9,0
302.3,311.7,0
302.3,311.7,0
302.3,311.7,0
302.4,311.8,0
302.4,311.9,0
302.4,312.0,0
302.5,312.0,0
302.5,312.1,0
302.4,312.0,0
302.4,312.1,0
302.4,312.0,0
302.4,312.0,0
302.5,312.2,0
302.4,312.0,0
302.4,312.0,0
302.4,312.0,0
302.4,312.1,0
302.5,312.2,0
302.6,312.2,0
302.6,312.2,0
302.5,312.1,0
302.5,312.0,0
302.5,312.0,0
302.4,311.9,0
302.5,312.0,0
302.4,311.8,0
302.5,311.9,0
302.5,311.8,0
302.5,311.9,0
